Date,NIFTY_50_Close,NIFTY_AUTO_Close,NIFTY_BANK_Close,NIFTY_ENERGY_Close,NIFTY_FMCG_Close,NIFTY_IT_Close,NIFTY_METAL_Close,NIFTY_PHARMA_Close,NIFTY_PSU_BANK_Close,NIFTY_REALTY_Close,FII_Net,DII_Net
2017-11-14,10186.599609375,11156.7001953125,25284.306640625,13737.599609375,25579.5,11168.75,3772.75,9208.4501953125,3949.199951171875,303.5,2576.98,-1.3
2017-11-15,10118.0498046875,11103.599609375,25218.607421875,13676.0,25273.75,11122.900390625,3660.949951171875,9025.2001953125,3904.550048828125,298.04998779296875,-381.42,869.09
2017-11-16,10214.75,11156.400390625,25446.3046875,13877.2001953125,25544.30078125,11317.25,3697.85009765625,9082.650390625,4030.449951171875,302.0,-447.42,847.45
2017-11-17,10283.599609375,11252.099609375,25728.1015625,13962.2001953125,25749.0,11150.0,3767.85009765625,9161.7998046875,4068.85009765625,313.04998779296875,1276.62,1466.94
2017-11-20,10298.75,11284.9501953125,25768.30078125,14098.849609375,25855.349609375,11100.099609375,3817.25,9143.349609375,4031.300048828125,319.70001220703125,-358.74,613.0
2017-11-21,10326.900390625,11325.900390625,25757.201171875,14231.150390625,25703.0,11119.4501953125,3822.39990234375,9346.5498046875,3994.5,316.04998779296875,-727.01,825.5
2017-11-22,10342.2998046875,11354.5498046875,25766.3515625,14222.5498046875,25796.650390625,11117.5,3797.25,9278.0,4044.85009765625,316.8999938964844,-441.46,837.22
2017-11-23,10348.75,11326.75,25735.951171875,14340.75,25785.650390625,,3787.39990234375,9293.2001953125,4030.199951171875,317.1000061035156,73.22,222.21
2017-11-24,10389.7001953125,11371.9501953125,25779.3515625,14412.9501953125,25971.19921875,11306.400390625,3765.89990234375,9364.2998046875,4007.300048828125,317.79998779296875,-416.28,427.63
2017-11-27,10399.5498046875,11402.7001953125,25891.6484375,14454.4501953125,25906.80078125,11314.25,3739.75,9368.7001953125,4029.300048828125,320.54998779296875,-424.77,69.4
2017-11-28,10370.25,11406.400390625,25846.099609375,14319.25,25936.44921875,11270.599609375,3735.85009765625,9318.5,3984.85009765625,319.1499938964844,12.24,-428.15
2017-11-29,10361.2998046875,11427.9501953125,25795.3984375,14343.4501953125,25972.849609375,11232.9501953125,3721.89990234375,9351.849609375,3947.800048828125,322.0,-859.27,771.07
2017-11-30,10226.5498046875,11292.900390625,25332.10546875,14124.650390625,25820.05078125,11115.349609375,3678.35009765625,9238.75,3856.64990234375,325.6000061035156,-1500.76,1202.57
2017-12-01,10121.7998046875,11188.2001953125,25191.65625,13941.099609375,25666.80078125,10948.5,3617.89990234375,9083.849609375,3766.699951171875,319.1499938964844,-12.77,-110.08
2017-12-04,10127.75,11160.099609375,25074.80859375,13901.5498046875,25758.0,11081.650390625,3630.75,9052.0,3780.5,317.95001220703125,-580.7,701.12
2017-12-05,10118.25,11100.5498046875,25124.556640625,13942.0498046875,25695.650390625,11025.400390625,3601.14990234375,9043.150390625,3832.300048828125,316.20001220703125,841.8,-710.83
2017-12-06,10044.099609375,11020.75,24851.51171875,13965.0498046875,25622.150390625,11074.900390625,3530.75,8938.2001953125,3751.75,315.1499938964844,-169.25,-63.11
2017-12-07,10166.7001953125,11235.650390625,25056.958984375,14156.7998046875,25848.69921875,11163.5,3594.89990234375,8960.400390625,3798.550048828125,321.04998779296875,361.25,-330.58
2017-12-08,10265.650390625,11357.150390625,25320.85546875,14173.9501953125,26459.55078125,11173.400390625,3643.5,9098.4501953125,3767.10009765625,323.3999938964844,,
2017-12-11,10322.25,11424.599609375,25404.5546875,14135.0,26709.650390625,11324.0,3649.75,9186.099609375,3809.14990234375,322.8500061035156,,
2017-12-12,10240.150390625,11331.099609375,25125.15625,14057.0498046875,26353.75,11272.4501953125,3619.300048828125,9119.099609375,3798.89990234375,317.79998779296875,843.2,-853.67
2017-12-13,10192.9501953125,11264.650390625,25000.05859375,14085.25,26159.69921875,11251.7001953125,3563.300048828125,9002.7998046875,3729.35009765625,311.0,-578.65,-116.48
2017-12-14,10252.099609375,11296.2001953125,25167.90625,14196.5,26383.30078125,11275.400390625,3570.949951171875,9070.849609375,3742.300048828125,312.0,232.17,-374.21
2017-12-15,10333.25,11448.400390625,25440.005859375,14203.75,26430.80078125,11288.2998046875,3665.89990234375,9100.2998046875,3734.949951171875,317.25,-921.03,635.44
2017-12-18,10388.75,11589.0498046875,25594.25390625,14221.5498046875,26453.55078125,11315.2001953125,3726.89990234375,9230.4501953125,3822.699951171875,315.6499938964844,-431.77,1076.81
2017-12-19,10463.2001953125,11991.900390625,25715.900390625,14312.75,26694.0,11240.650390625,3781.300048828125,9299.650390625,3829.050048828125,320.75,-407.83,357.4
2017-12-20,10444.2001953125,11954.099609375,25591.40234375,14263.2001953125,26729.75,11304.2001953125,3806.39990234375,9285.4501953125,3784.89990234375,330.20001220703125,-1505.04,146.17
2017-12-21,10440.2998046875,11876.849609375,25554.00390625,14251.400390625,26667.900390625,11374.2998046875,3839.85009765625,9321.599609375,3789.699951171875,332.70001220703125,-383.99,1574.3
2017-12-22,10493.0,11931.2001953125,25648.251953125,14359.150390625,26710.30078125,11501.900390625,3839.300048828125,9326.599609375,3819.60009765625,333.25,107.87,371.53
2017-12-26,10531.5,11959.150390625,25674.951171875,14442.75,26725.0,11507.400390625,3885.800048828125,9416.0,3792.449951171875,337.04998779296875,-44.07,544.5
2017-12-27,10490.75,11905.5,25495.75390625,14332.25,26637.0,11509.25,3879.39990234375,9639.849609375,3767.550048828125,334.8999938964844,172.32,-206.68
2017-12-28,10477.900390625,11857.650390625,25489.703125,14288.5,26613.94921875,11496.400390625,3959.949951171875,9584.2001953125,3694.449951171875,345.1000061035156,562.55,-774.09
2017-12-29,10530.7001953125,12009.7001953125,25539.15234375,14249.2998046875,26851.5,11665.75,3940.14990234375,9620.099609375,3700.550048828125,346.8999938964844,595.04,461.37
2018-01-02,10442.2001953125,11927.150390625,25337.955078125,14162.400390625,26533.5,11602.349609375,3942.85009765625,9565.7998046875,3623.85009765625,343.8500061035156,1099.78,-358.5
2018-01-03,10443.2001953125,11866.7998046875,25318.3046875,14157.7998046875,26648.400390625,11586.7001953125,4000.199951171875,9519.5498046875,3622.85009765625,345.45001220703125,241.85,-3.29
2018-01-04,10504.7998046875,11843.25,25462.302734375,14247.25,26689.599609375,11590.7998046875,4112.0,9633.599609375,3720.300048828125,344.79998779296875,,
2018-01-05,10558.849609375,11929.599609375,25601.552734375,14249.900390625,26914.30078125,11633.5498046875,4130.39990234375,9701.0498046875,3694.699951171875,347.29998779296875,,
2018-01-08,10623.599609375,11974.5,25675.80078125,14326.0,27120.849609375,11776.849609375,4166.35009765625,9838.25,3688.64990234375,350.54998779296875,-95.94,-562.33
2018-01-09,10637.0,11942.25,25703.501953125,14411.099609375,27249.19921875,11790.849609375,4166.60009765625,9770.2001953125,3678.75,360.3999938964844,,
2018-01-10,10632.2001953125,11856.9501953125,25617.00390625,14395.7001953125,27210.599609375,12054.7001953125,4169.60009765625,9748.599609375,3628.0,364.9500122070313,-1841.63,1804.94
2018-01-11,10651.2001953125,11871.75,25660.6015625,14340.9501953125,27307.69921875,12103.099609375,4163.7001953125,9772.849609375,3640.550048828125,372.25,,
2018-01-12,10681.25,11908.400390625,25748.751953125,14438.9501953125,27196.650390625,12099.2001953125,4189.5,9741.849609375,3639.10009765625,366.7999877929688,,
2018-01-15,10741.5498046875,11794.099609375,26068.896484375,14410.400390625,27171.400390625,11992.7998046875,4195.75,9659.75,3645.800048828125,366.8999938964844,32.92,-173.28
2018-01-16,10700.4501953125,11646.25,25974.59765625,14105.2001953125,26874.55078125,12430.9501953125,4076.39990234375,9623.4501953125,3543.300048828125,354.5,693.17,-246.38
2018-01-17,10788.5498046875,11692.599609375,26288.794921875,14140.849609375,27044.75,12531.400390625,4117.64990234375,9744.2998046875,3690.89990234375,357.54998779296875,625.13,168.61
2018-01-18,10817.0,11662.099609375,26537.091796875,13993.75,27347.849609375,12570.7001953125,3998.85009765625,9626.4501953125,3631.449951171875,343.54998779296875,1894.99,-657.46
2018-01-19,10894.7001953125,11677.5498046875,26909.1875,14128.099609375,27517.099609375,12633.849609375,4033.39990234375,9637.7998046875,3710.699951171875,347.29998779296875,988.25,209.86
2018-01-22,10966.2001953125,11690.849609375,27040.884765625,14409.900390625,27607.75,12894.9501953125,4006.14990234375,9654.7998046875,3685.5,353.95001220703125,1567.51,-461.87
2018-01-23,11083.7001953125,11725.7998046875,27390.28125,14596.75,27761.44921875,13048.900390625,4169.0,9767.2998046875,3831.949951171875,356.29998779296875,1229.35,169.03
2018-01-24,11086.0,11654.650390625,27398.232421875,14504.75,27889.05078125,13249.5498046875,4097.35009765625,9826.400390625,3965.60009765625,356.0,776.42,-193.87
2018-01-25,11069.650390625,11507.75,27445.33203125,14465.650390625,27716.5,13117.849609375,4135.14990234375,9729.150390625,3757.699951171875,349.75,937.31,-965.67
2018-01-29,11130.400390625,11678.400390625,27498.12890625,14381.0498046875,27557.349609375,13242.5,4140.85009765625,9622.349609375,3704.75,348.54998779296875,291.86,90.08
2018-01-30,11049.650390625,11627.900390625,27268.734375,14368.5498046875,27512.099609375,13107.9501953125,4116.25,9563.5498046875,3702.60009765625,344.79998779296875,-105.56,-281.65
2018-01-31,11027.7001953125,11611.900390625,27379.130859375,14453.9501953125,27127.30078125,12986.400390625,4065.85009765625,9384.75,3681.75,344.70001220703125,-136.63,1294.66
2018-02-01,11016.900390625,11693.599609375,27220.3828125,14263.900390625,27351.900390625,12964.599609375,4071.39990234375,9158.7001953125,3597.10009765625,341.8999938964844,522.74,64.7
2018-02-02,10760.599609375,11301.9501953125,26450.84375,13775.2998046875,27180.099609375,12983.599609375,3948.300048828125,9042.75,3492.85009765625,320.79998779296875,950.0,-508.78
2018-02-05,10666.5498046875,11386.400390625,26098.447265625,13766.400390625,27191.69921875,12936.900390625,3926.550048828125,9069.5,3512.89990234375,319.3500061035156,-525.93,165.84
2018-02-06,10498.25,11181.7001953125,25811.0,13583.7001953125,26672.599609375,12562.349609375,3862.0,8871.25,3438.949951171875,313.3500061035156,,
2018-02-07,10476.7001953125,11214.75,25669.701171875,13707.25,26733.55078125,12450.0498046875,3879.75,8935.7998046875,3432.75,318.6499938964844,,
2018-02-08,10576.849609375,11344.2001953125,25920.349609375,13727.150390625,26786.599609375,12588.349609375,3936.449951171875,9262.4501953125,3523.35009765625,326.8500061035156,-639.87,-340.3
2018-02-09,10454.9501953125,11234.75,25463.353515625,13639.599609375,26664.30078125,12492.7001953125,3986.39990234375,9222.5498046875,3480.64990234375,328.0,,
2018-02-12,10539.75,11364.75,25701.30078125,13829.2001953125,26782.19921875,12422.650390625,4028.949951171875,9339.9501953125,3473.050048828125,333.54998779296875,,
2018-02-14,10500.900390625,11335.650390625,25340.955078125,13879.0,26645.099609375,12420.0,4024.75,9249.2001953125,3307.050048828125,334.70001220703125,-728.71,-152.39
2018-02-15,10545.5,11306.7998046875,25424.0546875,13968.099609375,26733.5,12456.5,4052.550048828125,9207.5,3270.550048828125,331.29998779296875,-240.29,49.92
2018-02-16,10452.2998046875,11114.5498046875,25163.607421875,13801.0498046875,26599.05078125,12437.9501953125,3991.60009765625,9180.900390625,3189.050048828125,327.20001220703125,-1065.99,1127.78
2018-02-19,10378.400390625,10976.650390625,25058.259765625,13777.75,26411.400390625,12331.400390625,3923.39990234375,9027.900390625,3110.64990234375,322.54998779296875,-895.79,586.52
2018-02-20,10360.400390625,10962.900390625,24874.111328125,13748.2001953125,26356.400390625,12372.0,3966.5,9020.75,3136.550048828125,320.8500061035156,-850.35,1437.24
2018-02-21,10397.4501953125,10942.2001953125,24936.41015625,13818.5,26572.0,12660.0498046875,3912.10009765625,8843.400390625,3170.699951171875,318.6499938964844,-1214.18,1375.48
2018-02-22,10382.7001953125,10847.9501953125,24954.908203125,13667.25,26460.75,12730.25,3904.300048828125,8861.75,3155.0,319.6499938964844,-2335.34,1059.42
2018-02-23,10491.0498046875,10927.0,25302.205078125,13816.7001953125,26669.900390625,12871.150390625,4028.800048828125,9095.400390625,3190.25,322.54998779296875,-486.32,1514.03
2018-02-26,10582.599609375,11171.650390625,25687.6015625,13909.7001953125,26645.849609375,12713.150390625,4071.949951171875,9065.099609375,3167.800048828125,332.6499938964844,-1119.51,1409.45
2018-02-27,10554.2998046875,11165.25,25383.3046875,13992.25,26728.19921875,12746.7998046875,4037.25,9023.4501953125,3057.300048828125,327.1499938964844,-906.86,1046.67
2018-02-28,10492.849609375,11157.2001953125,25107.109375,13991.4501953125,26513.69921875,12809.0,3994.35009765625,8960.25,3078.89990234375,326.8999938964844,-1750.52,1596.89
2018-03-01,10458.349609375,11146.7001953125,24902.26171875,13961.0,26492.349609375,12769.4501953125,3960.89990234375,8917.75,3021.449951171875,324.75,96.31,-269.2
2018-03-05,10358.849609375,10971.599609375,24818.41015625,13686.349609375,26164.75,12857.650390625,3830.800048828125,8855.7998046875,3023.199951171875,321.54998779296875,-148.42,-578.92
2018-03-06,10249.25,10821.349609375,24448.166015625,13581.9501953125,25891.80078125,12706.099609375,3816.89990234375,8749.5498046875,2936.35009765625,314.25,,
2018-03-07,10154.2001953125,10788.5498046875,24133.818359375,13358.2001953125,26061.099609375,12677.150390625,3772.949951171875,8615.0,2831.39990234375,311.3999938964844,-1043.31,278.84
2018-03-08,10242.650390625,10894.75,24477.365234375,13549.4501953125,25953.19921875,12682.400390625,3756.0,8586.349609375,2910.699951171875,315.8500061035156,-5.87,87.08
2018-03-09,10226.849609375,10888.349609375,24296.166015625,13537.150390625,26020.05078125,12747.25,3688.14990234375,8515.7001953125,2858.14990234375,315.70001220703125,-21.13,-542.12
2018-03-12,10421.400390625,11045.7998046875,24663.912109375,13835.4501953125,26703.0,12923.400390625,3766.89990234375,8600.7001953125,2844.699951171875,317.3999938964844,293.12,-806.45
2018-03-13,10426.849609375,11064.2998046875,24738.36328125,13934.2001953125,26644.80078125,12734.2001953125,3786.89990234375,8712.099609375,2910.85009765625,321.95001220703125,7028.42,1613.39
2018-03-14,10410.900390625,11060.599609375,24851.361328125,13843.25,26532.150390625,12786.9501953125,3765.35009765625,8701.5498046875,2961.75,320.29998779296875,-258.98,-432.03
2018-03-15,10360.150390625,11051.75,24791.560546875,13667.150390625,26381.30078125,12762.2998046875,3753.60009765625,8670.5498046875,2940.0,319.95001220703125,-705.4,256.45
2018-03-16,10195.150390625,10861.400390625,24489.265625,13419.25,26052.150390625,12698.400390625,3664.5,8546.7998046875,2932.0,314.79998779296875,-150.46,-770.53
2018-03-19,10094.25,10787.0,24244.818359375,13324.0,25935.80078125,12421.2998046875,3566.800048828125,8512.900390625,2854.800048828125,305.54998779296875,292.23,-191.52
2018-03-20,10124.349609375,10848.599609375,24167.91796875,13244.650390625,26044.0,12609.099609375,3555.449951171875,8578.7001953125,2864.449951171875,304.29998779296875,344.16,731.17
2018-03-21,10155.25,10833.599609375,24255.318359375,13325.2998046875,26093.0,12608.849609375,3539.10009765625,8525.4501953125,2862.35009765625,306.70001220703125,98.44,197.78
2018-03-22,10114.75,10737.150390625,24141.21875,13372.9501953125,26036.150390625,12489.599609375,3550.39990234375,8474.0,2804.85009765625,303.0,161.11,409.89
2018-03-23,9998.0498046875,10637.7001953125,23670.125,13239.2001953125,25910.05078125,12541.099609375,3447.550048828125,8327.400390625,2715.89990234375,292.95001220703125,1628.19,-935.41
2018-03-26,10130.650390625,10801.0,24244.068359375,13280.2001953125,26168.94921875,12462.400390625,3521.35009765625,8390.5,2850.10009765625,296.3999938964844,-741.19,2017.95
2018-03-27,10184.150390625,10843.75,24433.8671875,13354.400390625,26300.150390625,12518.2001953125,3585.699951171875,8452.5,2935.0,297.25,1063.12,2172.91
2018-03-28,10113.7001953125,10821.349609375,24263.068359375,13214.150390625,26127.400390625,12511.5498046875,3512.550048828125,8358.0498046875,2878.5,294.04998779296875,-1190.55,1960.67
2018-04-02,10211.7998046875,11058.4501953125,24328.216796875,13291.25,26501.44921875,12707.099609375,3539.550048828125,8620.849609375,2854.39990234375,296.3999938964844,,
2018-04-03,10245.0,11153.4501953125,24510.314453125,13394.75,26506.44921875,12615.4501953125,3559.85009765625,8664.7001953125,2901.449951171875,297.8999938964844,,
2018-04-04,10128.400390625,11198.0498046875,24129.21875,13254.099609375,26448.05078125,12490.849609375,3468.35009765625,8569.5,2852.300048828125,294.0,,
2018-04-05,10325.150390625,11406.150390625,24759.513671875,13431.900390625,26676.44921875,12682.5498046875,3609.25,8655.650390625,2992.5,301.70001220703125,-1628.23,1084.09
2018-04-06,10331.599609375,11444.150390625,24872.861328125,13490.599609375,26805.900390625,12603.349609375,3604.050048828125,8772.400390625,3019.35009765625,303.3999938964844,2354.03,-712.41
2018-04-09,10379.349609375,11472.349609375,25093.509765625,13611.400390625,27107.69921875,12531.2001953125,3609.550048828125,8738.150390625,3044.35009765625,303.29998779296875,32.64,-21.41
2018-04-10,10402.25,11386.650390625,25226.5078125,13636.75,27103.44921875,12576.5498046875,3683.35009765625,8719.599609375,3064.800048828125,306.6000061035156,-2760.63,1823.59
2018-04-11,10417.150390625,11453.599609375,25097.958984375,13581.650390625,27159.400390625,12759.099609375,3742.0,8761.7998046875,2993.300048828125,305.3999938964844,,
2018-04-12,10458.650390625,11459.5498046875,25194.806640625,13574.7998046875,27041.44921875,13168.2001953125,3690.449951171875,8685.0498046875,2955.35009765625,299.54998779296875,-55.89,-521.38
2018-04-13,10480.599609375,11465.2998046875,25200.306640625,13633.7998046875,26982.900390625,13260.4501953125,3725.449951171875,8730.599609375,2941.199951171875,300.8999938964844,-399.59,306.05
2018-04-16,10528.349609375,11504.9501953125,25320.5546875,13638.349609375,27267.19921875,13203.099609375,3731.5,8867.2001953125,2918.0,305.79998779296875,-308.13,-28.97
2018-04-17,10548.7001953125,11472.349609375,25334.154296875,13750.5498046875,27536.69921875,13162.2998046875,3735.550048828125,8827.75,2899.550048828125,309.45001220703125,-951.39,723.81
2018-04-18,10526.2001953125,11411.7998046875,25102.009765625,13696.099609375,28016.849609375,13124.0,3750.5,8790.0,2867.60009765625,311.20001220703125,-915.71,869.7
2018-04-19,10565.2998046875,11431.650390625,25125.857421875,13643.650390625,28173.19921875,13273.4501953125,3920.14990234375,8829.75,2870.699951171875,313.20001220703125,-624.99,448.61
2018-04-20,10564.0498046875,11440.099609375,24943.560546875,13476.4501953125,28110.94921875,13910.349609375,3891.449951171875,8819.7998046875,2799.10009765625,310.20001220703125,-21.02,111.01
2018-04-23,10584.7001953125,11497.2001953125,24960.359375,13558.650390625,28022.05078125,14013.9501953125,3861.550048828125,8949.900390625,2818.14990234375,315.20001220703125,-259.08,387.26
2018-04-24,10614.349609375,11522.599609375,25041.80859375,13841.7998046875,28078.69921875,13734.7998046875,3787.60009765625,8984.150390625,2789.89990234375,316.45001220703125,-680.99,508.55
2018-04-25,10570.5498046875,11503.5,24814.111328125,13784.849609375,28013.099609375,13892.400390625,3736.199951171875,8901.150390625,2743.89990234375,318.3500061035156,-304.79,435.98
2018-04-26,10617.7998046875,11534.7998046875,25010.609375,13824.849609375,28342.349609375,14026.650390625,3737.5,8896.599609375,2711.85009765625,316.1499938964844,-1056.34,684.11
2018-04-27,10692.2998046875,11581.7998046875,25394.3046875,14030.4501953125,28433.5,13794.900390625,3763.85009765625,8987.400390625,2814.89990234375,317.25,-759.21,633.71
2018-04-30,10739.349609375,11625.75,25531.302734375,13770.150390625,28772.75,13986.25,3774.85009765625,9060.7001953125,2863.64990234375,322.25,-385.47,261.98
2018-05-02,10718.0498046875,11508.2001953125,25568.00390625,13771.7001953125,28818.19921875,13754.2998046875,3645.25,8961.0498046875,2792.25,315.79998779296875,-1263.57,1163.64
2018-05-03,10679.650390625,11451.650390625,25604.953125,13709.5,28486.30078125,13473.9501953125,3673.050048828125,8966.2998046875,2794.449951171875,310.54998779296875,-366.6,-154.2
2018-05-04,10618.25,11323.7001953125,25645.1015625,13643.25,28177.94921875,13453.2998046875,3633.60009765625,8817.4501953125,2784.39990234375,310.1000061035156,-108.02,615.28
2018-05-07,10715.5,11489.599609375,25851.75,13863.099609375,28586.5,13424.900390625,3695.949951171875,8774.400390625,2840.800048828125,313.54998779296875,-159.37,-296.97
2018-05-08,10717.7998046875,11437.2001953125,26090.197265625,13880.599609375,28555.150390625,13379.650390625,3689.10009765625,8753.25,2876.5,317.25,,
2018-05-09,10741.7001953125,11419.75,26154.14453125,13921.150390625,28435.900390625,13453.400390625,3691.64990234375,8704.099609375,2855.449951171875,316.95001220703125,-383.67,176.95
2018-05-10,10716.5498046875,11346.400390625,26130.6953125,13960.0498046875,28231.349609375,13427.2998046875,3655.699951171875,8544.9501953125,2821.199951171875,310.70001220703125,-3370.14,1902.07
2018-05-11,10806.5,11373.2001953125,26412.84375,14048.349609375,28476.0,13478.599609375,3712.800048828125,8445.7001953125,2841.85009765625,309.1499938964844,12.34,-621.94
2018-05-14,10806.599609375,11273.75,26474.841796875,14071.349609375,28437.099609375,13446.150390625,3702.050048828125,8462.0498046875,2862.85009765625,307.0,717.99,687.23
2018-05-15,10801.849609375,11186.7998046875,26473.69140625,14025.0,28352.650390625,13504.9501953125,3711.550048828125,8401.150390625,2795.050048828125,300.8500061035156,-518.47,531.33
2018-05-16,10741.099609375,11164.7001953125,26181.845703125,13786.0498046875,28866.0,13525.599609375,3696.14990234375,8399.099609375,2709.89990234375,307.04998779296875,-699.22,229.06
2018-05-17,10682.7001953125,11154.7998046875,26073.498046875,13682.7001953125,28496.0,13504.75,3679.35009765625,8403.0,2706.89990234375,307.3500061035156,-830.94,428.92
2018-05-18,10596.400390625,10962.75,25875.298828125,13523.5498046875,28852.69921875,13459.150390625,3590.64990234375,8211.849609375,2656.75,302.75,-166.15,149.58
2018-05-21,10516.7001953125,10732.900390625,25750.501953125,13514.0498046875,28673.69921875,13483.849609375,3530.35009765625,7983.2001953125,2727.550048828125,292.79998779296875,-496.03,1190.56
2018-05-22,10536.7001953125,10913.4501953125,25777.400390625,13456.25,28593.349609375,13484.5498046875,3592.89990234375,8118.89990234375,2816.10009765625,296.3999938964844,-1651.63,1496.83
2018-05-23,10430.349609375,10860.599609375,25684.650390625,13172.25,28415.400390625,13464.349609375,3458.35009765625,8069.7001953125,2896.0,293.8500061035156,-311.11,789.78
2018-05-24,10513.849609375,10681.599609375,26016.498046875,13113.9501953125,28500.25,13775.7001953125,3491.64990234375,8207.0,2946.35009765625,291.79998779296875,-701.93,1480.51
2018-05-25,10605.150390625,10883.0,26273.24609375,13315.7998046875,28595.80078125,13762.349609375,3567.39990234375,8297.25,2950.0,295.5,-768.29,887.76
2018-05-28,10688.650390625,11007.150390625,26613.94140625,13446.099609375,28791.849609375,13497.7001953125,3604.699951171875,8498.2001953125,3029.449951171875,300.04998779296875,-795.06,1017.65
2018-05-29,10633.2998046875,11051.150390625,26254.49609375,13446.5498046875,28706.099609375,13561.0498046875,3606.949951171875,8410.4501953125,2940.050048828125,297.1000061035156,-407.33,578.38
2018-05-30,10614.349609375,11024.150390625,26327.494140625,13401.5,28658.05078125,13557.7001953125,3610.14990234375,8321.099609375,2958.699951171875,297.04998779296875,-1286.91,492.46
2018-05-31,10736.150390625,10994.4501953125,26955.88671875,13523.400390625,28814.30078125,13666.0,3593.64990234375,8220.25,2969.0,294.95001220703125,-15.31,-266.02
2018-06-01,10696.2001953125,11076.5498046875,26692.490234375,13498.25,28611.400390625,13558.5498046875,3568.39990234375,8213.2001953125,2938.35009765625,291.25,,
2018-06-04,10628.5,11023.25,26257.24609375,13511.400390625,28394.80078125,13595.099609375,3574.14990234375,8205.7998046875,2891.699951171875,281.54998779296875,-524.85,1305.45
2018-06-05,10593.150390625,10986.9501953125,26250.6953125,13545.349609375,28346.44921875,13408.900390625,3553.550048828125,8117.75,2880.64990234375,278.6000061035156,,
2018-06-06,10684.650390625,11155.849609375,26367.29296875,13614.0,28602.0,13528.7998046875,3619.60009765625,8233.650390625,2953.5,282.79998779296875,-81.4,712.31
2018-06-07,10768.349609375,11236.0,26517.4921875,13793.099609375,28864.19921875,13683.75,3673.35009765625,8252.150390625,2970.10009765625,291.20001220703125,-968.18,1480.82
2018-06-08,10767.650390625,11226.099609375,26451.04296875,13862.900390625,28713.5,13769.7998046875,3658.550048828125,8603.9501953125,3019.35009765625,292.25,248.7,218.64
2018-06-11,10786.9501953125,11239.7001953125,26453.244140625,13846.2998046875,28806.30078125,13775.099609375,3644.800048828125,8647.150390625,3029.25,290.45001220703125,-499.71,118.69
2018-06-12,10842.849609375,11243.400390625,26606.791015625,13946.849609375,29060.650390625,13859.849609375,3628.949951171875,8870.4501953125,3099.89990234375,291.6499938964844,72.47,-389.78
2018-06-13,10856.7001953125,11236.2001953125,26642.490234375,13994.7998046875,28915.650390625,14034.150390625,3612.85009765625,8948.9501953125,3145.699951171875,291.5,-70.77,486.78
2018-06-14,10808.0498046875,11243.0,26561.94140625,13976.2998046875,28885.05078125,13825.400390625,3597.10009765625,9112.4501953125,3100.35009765625,291.5,-1372.84,576.19
2018-06-15,10817.7001953125,11173.0498046875,26417.09375,13939.099609375,28774.55078125,14121.5,3541.949951171875,9316.25,3032.75,287.79998779296875,-1524.74,561.01
2018-06-18,10799.849609375,11203.4501953125,26408.994140625,14030.5,28711.80078125,14024.2001953125,3480.449951171875,9319.2998046875,3022.050048828125,286.70001220703125,-754.43,824.1
2018-06-19,10710.4501953125,11080.349609375,26265.4453125,13820.7998046875,28651.599609375,13849.4501953125,3425.699951171875,9253.9501953125,2974.64990234375,280.95001220703125,-1324.92,653.68
2018-06-20,10772.0498046875,11137.349609375,26557.390625,13972.5,28519.599609375,13810.900390625,3459.64990234375,9291.349609375,2972.699951171875,284.04998779296875,-2442.61,1473.65
2018-06-21,10741.099609375,11033.2001953125,26496.640625,14064.400390625,28330.5,13771.7001953125,3422.449951171875,9198.7998046875,2913.35009765625,281.79998779296875,1126.75,663.57
2018-06-22,10821.849609375,11088.5,26766.5390625,13948.400390625,28630.75,13777.099609375,3431.550048828125,9360.900390625,2948.300048828125,282.25,-1343.44,1105.76
2018-06-25,10762.4501953125,10910.4501953125,26609.390625,13777.099609375,28495.650390625,13865.2001953125,3397.449951171875,9286.7998046875,2886.75,278.04998779296875,198.68,-86.22
2018-06-26,10769.150390625,10852.099609375,26601.390625,13581.0498046875,28792.150390625,13943.5,3384.39990234375,9247.75,2879.0,276.04998779296875,-538.4,238.05
2018-06-27,10671.400390625,10716.2001953125,26423.09375,13247.150390625,28625.150390625,14018.400390625,3341.800048828125,9263.4501953125,2809.10009765625,271.1000061035156,67.44,84.31
2018-06-28,10589.099609375,10632.599609375,26324.29296875,12999.150390625,28411.849609375,13873.7998046875,3346.5,9149.400390625,2754.449951171875,265.1000061035156,-951.51,442.64
2018-06-29,10714.2998046875,10709.0498046875,26363.892578125,13333.349609375,28966.0,13989.5,3440.14990234375,9173.150390625,2791.5,271.54998779296875,-157.15,2262.83
2018-07-02,10657.2998046875,10665.7998046875,26229.99609375,13151.9501953125,28777.5,14072.2998046875,3378.60009765625,9133.900390625,2793.449951171875,267.8500061035156,-1022.5,461.19
2018-07-03,10699.900390625,10779.150390625,26203.794921875,13278.400390625,28973.599609375,14222.5498046875,3366.14990234375,9325.2998046875,2771.800048828125,268.25,-719.78,409.34
2018-07-04,10769.900390625,10914.349609375,26433.642578125,13372.7001953125,29108.150390625,14126.150390625,3370.449951171875,9399.599609375,2765.89990234375,269.5,,
2018-07-05,10749.75,10925.75,26502.9921875,13171.0498046875,29399.150390625,13970.5,3322.449951171875,9274.25,2752.0,264.6499938964844,-635.24,1037.23
